u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,ref,bridge,junction,tunnel,geometry
1693634338,1693633820,0,157136893,residential,,,Templar Avenue,False,False,142.7899146098865,,,,,"LINESTRING (-63.1139 46.265385, -63.11367 46.265349, -63.113596 46.265338, -63.11343 46.265312, -63.113279 46.265255, -63.113172 46.265144, -63.11315 46.264959, -63.11331 46.264458)"
1693634341,1693634224,0,157136927,residential,,,Bonnie Blink Drive,False,True,314.55196767433137,,,,,"LINESTRING (-63.101359 46.273169, -63.101402 46.273192, -63.101612 46.273306, -63.104577 46.274917)"
1693634382,318528163,0,390626824,tertiary,2,,Kensington Road,False,False,13.034669770660905,,,,,"LINESTRING (-63.112435 46.262421, -63.112392 46.262534)"
1693634382,1693633770,0,28967952,residential,,,Brows Lane,False,True,133.7850441859269,,,,,"LINESTRING (-63.112435 46.262421, -63.11256 46.262443, -63.113017 46.262523, -63.113605 46.262626, -63.113853 46.26267, -63.114122 46.262717)"
1693634382,1693634425,0,390626825,tertiary,2,,Kensington Road,False,True,78.0214739481907,,,,,"LINESTRING (-63.112435 46.262421, -63.112508 46.262204, -63.112624 46.261857, -63.112664 46.261737)"
1693634414,11211491510,0,200085668,residential,,,Angus Drive,False,True,173.29708806483472,,,,,"LINESTRING (-63.10369 46.277633, -63.103788 46.277776, -63.104655 46.279042)"
1693634414,9040947388,0,976990381,residential,,,Angus Drive,True,False,39.77004938505688,,,,,"LINESTRING (-63.10369 46.277633, -63.10364 46.277529, -63.103632 46.27751, -63.103582 46.277396, -63.103574 46.277287)"
1693634425,1693634382,0,390626825,tertiary,2,,Kensington Road,False,False,78.02147394819072,,,,,"LINESTRING (-63.112664 46.261737, -63.112624 46.261857, -63.112508 46.262204, -63.112435 46.262421)"
1693634425,1693634429,0,390626825,tertiary,2,,Kensington Road,False,True,102.05822257902484,,,,,"LINESTRING (-63.112664 46.261737, -63.112764 46.261437, -63.112792 46.261354, -63.112843 46.261201, -63.112862 46.261144, -63.112902 46.261025, -63.112919 46.260975, -63.112963 46.260843)"
1693634425,1693633725,0,744186241,residential,,,Bolger Drive,False,True,272.7594431413137,,,,,"LINESTRING (-63.112664 46.261737, -63.11245 46.261702, -63.112044 46.261636, -63.111984 46.261627, -63.111788 46.261596, -63.111648 46.261619, -63.111395 46.261662, -63.111091 46.261712, -63.110664 46.261784, -63.110531 46.261806, -63.11047 46.261816, -63.110183 46.261864, -63.109903 46.261911, -63.109862 46.261918, -63.109368 46.262, -63.109213 46.262026)"
1693634429,1693633670,0,334345331,tertiary,2,,Kensington Road,False,True,58.42432311969902,,,,,"LINESTRING (-63.112963 46.260843, -63.112975 46.260809, -63.113048 46.26059, -63.113064 46.260541, -63.113078 46.2605, -63.113134 46.260331)"
1693634429,1693634425,0,390626825,tertiary,2,,Kensington Road,False,False,102.05822257902486,,,,,"LINESTRING (-63.112963 46.260843, -63.112919 46.260975, -63.112902 46.261025, -63.112862 46.261144, -63.112843 46.261201, -63.112792 46.261354, -63.112764 46.261437, -63.112664 46.261737)"
1693634429,1693634261,0,391257024,residential,,,Hemlock Drive,False,True,131.18258661539198,,,,,"LINESTRING (-63.112963 46.260843, -63.11309 46.260864, -63.113722 46.260966, -63.113913 46.260997, -63.114176 46.26104, -63.114624 46.261112)"
1693634432,1693633793,0,157136783,residential,,,Sunrise Court,False,True,147.78791280582192,,,,,"LINESTRING (-63.104868 46.264185, -63.104514 46.264185, -63.104278 46.264222, -63.104117 46.264318, -63.104095 46.264454, -63.104139 46.264578, -63.104358 46.26506)"
1693634460,1693634003,0,157136950,residential,,,Norman Drive,False,False,194.33161293699598,,,,,"LINESTRING (-63.102022 46.281494, -63.102156 46.281467, -63.102287 46.281447, -63.102517 46.281425, -63.102594 46.281414, -63.102674 46.281396, -63.104369 46.280867)"
1693665458,1693665464,0,28433427,residential,,,Mariner Drive,False,False,14.880148084801222,,,,,"LINESTRING (-63.090495 46.26654, -63.090307 46.266573)"
1693665458,1693665738,0,157142958,residential,,,Port Place,False,True,61.904915462635174,,,,,"LINESTRING (-63.090495 46.26654, -63.090706 46.267077)"
1693665458,312399095,0,28433427,residential,,,Mariner Drive,False,True,58.00891286283507,,,,,"LINESTRING (-63.090495 46.26654, -63.090982 46.266452, -63.091139 46.266421, -63.091224 46.266436)"
1693665464,1693665745,0,28433427,residential,,,Mariner Drive,False,False,56.98217646916518,,,,,"LINESTRING (-63.090307 46.266573, -63.08959 46.266703)"
1693665464,1693665458,0,28433427,residential,,,Mariner Drive,False,True,14.880148084801222,,,,,"LINESTRING (-63.090307 46.266573, -63.090495 46.26654)"
1693665464,1693665601,0,157142952,residential,,,Windward Crescent,False,True,65.67865536225113,,,,,"LINESTRING (-63.090307 46.266573, -63.090105 46.266)"
1693665601,1693665464,0,157142952,residential,,,Windward Crescent,False,False,65.67865536225113,,,,,"LINESTRING (-63.090105 46.266, -63.090307 46.266573)"
1693665625,1693665757,0,1361854564,primary,2,60,St Peters Road,False,False,11.581259061433336,2,,,,"LINESTRING (-63.095551 46.283638, -63.095457 46.283719)"
1693665625,8174392018,0,200085707,tertiary,,,East Royalty Road,False,True,194.2623917915124,,,,,"LINESTRING (-63.095551 46.283638, -63.095652 46.283741, -63.095901 46.284366, -63.096285 46.285303)"
1693665625,9040947413,0,1361854564,primary,2,60,St Peters Road,False,True,267.95358421588384,2,,,,"LINESTRING (-63.095551 46.283638, -63.097133 46.282258, -63.097316 46.282102, -63.097724 46.281753)"
1693665648,1693665745,0,157142902,residential,,,Starboard Place,False,False,60.812245680142006,,,,,"LINESTRING (-63.089775 46.267234, -63.08959 46.266703)"
1693665652,312399108,0,157142964,residential,,,Genoa Crescent,False,False,49.4153308885393,,,,,"LINESTRING (-63.090009 46.267926, -63.090119 46.268364)"
1693665695,312399098,0,157142895,residential,,,Leeward Crescent,False,False,93.77892800542716,,,,,"LINESTRING (-63.088174 46.266087, -63.088464 46.266906)"
1693665696,312399098,0,28433427,residential,,,Mariner Drive,False,False,73.90556428433977,,,,,"LINESTRING (-63.089394 46.266738, -63.088464 46.266906)"
1693665696,1693665745,0,28433427,residential,,,Mariner Drive,False,True,15.594436661614235,,,,,"LINESTRING (-63.089394 46.266738, -63.08959 46.266703)"
1693665696,1693665741,0,157142950,residential,,,Windjammer Crescent,False,True,79.06561162113711,,,,,"LINESTRING (-63.089394 46.266738, -63.089148 46.266048)"
1693665726,312399102,0,157142961,residential,,,Mariner Drive,False,False,166.24432264922484,,,,,"LINESTRING (-63.087144 46.265927, -63.087509 46.266992, -63.087565 46.267025, -63.087658 46.267046, -63.087925 46.267008, -63.08806 46.267008)"
1693665738,1693665458,0,157142958,residential,,,Port Place,False,False,61.904915462635174,,,,,"LINESTRING (-63.090706 46.267077, -63.090495 46.26654)"
1693665741,1693665696,0,157142950,residential,,,Windjammer Crescent,False,False,79.06561162113711,,,,,"LINESTRING (-63.089148 46.266048, -63.089394 46.266738)"
1693665745,1693665696,0,28433427,residential,,,Mariner Drive,False,False,15.594436661614235,,,,,"LINESTRING (-63.08959 46.266703, -63.089394 46.266738)"
1693665745,1693665464,0,28433427,residential,,,Mariner Drive,False,True,56.98217646916518,,,,,"LINESTRING (-63.08959 46.266703, -63.090307 46.266573)"
1693665745,1693665648,0,157142902,residential,,,Starboard Place,False,True,60.812245680142006,,,,,"LINESTRING (-63.08959 46.266703, -63.089775 46.267234)"
1693665751,9041014155,0,1088621115,residential,,,MacWilliams Road,False,False,61.56971630797084,,,,,"LINESTRING (-63.099297 46.280968, -63.099356 46.28106, -63.099511 46.281298, -63.099519 46.281332, -63.099506 46.281366, -63.099498 46.281379, -63.09943 46.281477)"
1693665757,1693665625,0,1361854564,primary,2,60,St Peters Road,False,True,11.581259061433336,2,,,,"LINESTRING (-63.095457 46.283719, -63.095551 46.283638)"
1693665757,4634744839,0,"[469063395, 157142924]",residential,1,,Heartz Road,False,True,1585.7548722593176,,,,,"LINESTRING (-63.095457 46.283719, -63.095331 46.283624, -63.092274 46.281311, -63.091575 46.280952, -63.091393 46.280818, -63.09091 46.280003, -63.090174 46.278386, -63.088757 46.275316, -63.088189 46.274189, -63.088049 46.273981, -63.087116 46.272083, -63.086622 46.271156)"
1693665757,2186603487,0,1361854564,primary,2,60,St Peters Road,False,False,258.7978815793273,2,,,,"LINESTRING (-63.095457 46.283719, -63.094507 46.28454, -63.093358 46.285539)"
1693665761,312399095,0,157142885,residential,,,Mariner Drive,False,False,61.568989263193764,,,,,"LINESTRING (-63.091036 46.265898, -63.091224 46.266436)"
1693665794,493457379,0,200085707,tertiary,,,East Royalty Road,False,False,183.21143997338615,,,,,"LINESTRING (-63.113072 46.289869, -63.110804 46.290378)"
1693665794,2100724003,0,200085707,tertiary,,,East Royalty Road,False,True,123.52211961473881,,,,,"LINESTRING (-63.113072 46.289869, -63.114602 46.289527)"
1693665794,2100724138,0,1391974081,residential,,,Madeline Drive,False,True,59.63188236077211,,,,,"LINESTRING (-63.113072 46.289869, -63.113096 46.289921, -63.113262 46.290292, -63.11324 46.290384)"
1693665800,312399111,0,157142948,residential,,,Spinnaker Crescent,False,False,48.85372185588687,,,,,"LINESTRING (-63.090945 46.267776, -63.091102 46.268202)"
1693665812,1693665821,0,683520136,residential,,,Amanda Drive,False,False,70.1861264530245,,,,,"LINESTRING (-63.113516 46.291591, -63.112647 46.291787)"
1693665817,2100722560,0,1088622416,residential,,,Greenwood Drive,False,False,64.58939287725102,,,,,"LINESTRING (-63.094354 46.278757, -63.094974 46.279149)"
1693665821,1693665812,0,683520136,residential,,,Amanda Drive,False,True,70.1861264530245,,,,,"LINESTRING (-63.112647 46.291787, -63.113516 46.291591)"
1693665821,2100724138,0,157142930,residential,,,Skyline Drive,False,False,216.40344931842552,,,,,"LINESTRING (-63.112647 46.291787, -63.112196 46.290805, -63.112218 46.290705, -63.112325 46.29062, -63.113183 46.290464, -63.11324 46.290384)"
1693665821,6402183475,0,683520136,residential,,,Amanda Drive,False,False,108.2340627990983,,,,,"LINESTRING (-63.112647 46.291787, -63.112132 46.291903, -63.111504 46.29206, -63.111318 46.29211)"
1751698400,8599453,0,28326831,tertiary,2,,Kent Street,True,False,164.18706738963544,,,,,"LINESTRING (-63.130656 46.234278, -63.130569 46.234332, -63.130008 46.234677, -63.129485 46.235009, -63.129189 46.235196, -63.129074 46.235269)"
1751698400,10858051,0,335210731,residential,,,Pownal Street,False,False,120.10366116622649,,,,,"LINESTRING (-63.130656 46.234278, -63.130601 46.234238, -63.130296 46.234002, -63.130045 46.233806, -63.129669 46.233531, -63.129602 46.233482)"
1751698400,1751698401,0,335210731,residential,,,Pownal Street,False,True,54.46197939398502,,,,,"LINESTRING (-63.130656 46.234278, -63.130728 46.234332, -63.130774 46.234365, -63.131133 46.234641)"
1751698401,311069468,0,163494366,residential,,,All Souls Lane,True,False,156.2244954251491,,,,,"LINESTRING (-63.131133 46.234641, -63.131236 46.234576, -63.131437 46.23445, -63.13201 46.234093, -63.132559 46.23375, -63.13264 46.233699)"
1751698401,1751698400,0,335210731,residential,,,Pownal Street,False,False,54.461979393985025,,,,,"LINESTRING (-63.131133 46.234641, -63.130774 46.234365, -63.130728 46.234332, -63.130656 46.234278)"
1751698401,10858056,0,335210731,residential,,,Pownal Street,False,True,68.31116839526324,,,,,"LINESTRING (-63.131133 46.234641, -63.131392 46.23486, -63.13171 46.235108)"
1751698403,311130161,0,28331596,residential,,,Ravenwood Drive East,False,False,185.98521373383002,,,,,"LINESTRING (-63.128618 46.248667, -63.128355 46.24861, -63.127982 46.248636, -63.127658 46.24868, -63.127327 46.248752, -63.126999 46.248823, -63.126628 46.248877, -63.126264 46.248917)"
1751698403,311130161,1,163494381,residential,,,Crown Drive,False,False,275.2830802126243,,,,,"LINESTRING (-63.128618 46.248667, -63.128597 46.248747, -63.128478 46.249061, -63.128414 46.249224, -63.128292 46.249361, -63.128212 46.249427, -63.128125 46.249476, -63.127991 46.249517, -63.127943 46.249531, -63.127782 46.24957, -63.127608 46.249576, -63.127465 46.249559, -63.127304 46.249541, -63.127069 46.249484, -63.12688 46.249437, -63.12682 46.249411, -63.126761 46.249378, -63.126706 46.249339, -63.12665 46.249284, -63.126548 46.249193, -63.126425 46.249073, -63.126264 46.248917)"
1751698403,311130154,0,28331596,residential,,,Ravenwood Drive East,False,True,166.56713107429687,,,,,"LINESTRING (-63.128618 46.248667, -63.128756 46.248697, -63.128904 46.248729, -63.129806 46.248972, -63.130175 46.249127, -63.130552 46.249317)"
1751698403,311130190,0,39611170,residential,,,Lily Pond Drive,False,True,129.80614824642825,,,,,"LINESTRING (-63.128618 46.248667, -63.129076 46.249331, -63.129173 46.24963, -63.129212 46.249752)"
1751698409,318530725,0,28968031,residential,,,Macintyre Drive,False,False,102.57443800256488,,,,,"LINESTRING (-63.123268 46.257662, -63.12263 46.256852)"
1751698409,318526450,0,395657775,secondary,,,Belvedere Avenue,False,False,117.59338171517373,,,,,"LINESTRING (-63.123268 46.257662, -63.124645 46.257202)"
1751698409,318529117,0,2481665,secondary,,,Belvedere Avenue,False,True,85.24676606197893,,,,,"LINESTRING (-63.123268 46.257662, -63.122334 46.258012, -63.122293 46.258027)"
1751698411,318525727,0,163494372,residential,,,MacMillan Crescent,False,False,74.42176479451416,,,,,"LINESTRING (-63.134804 46.266086, -63.134239 46.266262, -63.134059 46.266468)"
1775665383,6964848723,0,744187563,tertiary,2,50,Water Street,True,False,157.52469142647053,,,,,"LINESTRING (-63.117832 46.237068, -63.118072 46.236604, -63.118216 46.236385, -63.11835 46.236223, -63.118503 46.236077, -63.11882 46.235848)"
1775665383,12165508505,0,"[744187565, 1158764638]",tertiary,2,50,Water Street,False,False,461.0320293826949,,,,,"LINESTRING (-63.117832 46.237068, -63.117786 46.237206, -63.117665 46.237482, -63.117614 46.237569, -63.117547 46.237702, -63.117495 46.237783, -63.117405 46.237922, -63.11724 46.238118, -63.116991 46.238319, -63.116828 46.238444, -63.116671 46.238581, -63.116524 46.238756, -63.116442 46.238912, -63.116399 46.239091, -63.116397 46.239256, -63.116434 46.239438, -63.116584 46.239763, -63.116865 46.240356, -63.117016 46.240634, -63.117164 46.240856)"
1884390694,602867559,0,47338786,residential,,,Beach Grove Road,False,False,468.1926893754673,,,,,"LINESTRING (-63.173029 46.255298, -63.172337 46.255155, -63.171593 46.254989, -63.171483 46.254966, -63.171342 46.254929, -63.170344 46.254719, -63.169697 46.254583, -63.169405 46.254521, -63.168841 46.254402, -63.167548 46.254127, -63.167202 46.25408)"
1884431357,1884431399,0,178064391,residential,,,Kirkcaldy Drive,False,False,103.26952148537536,,,,,"LINESTRING (-63.159971 46.256344, -63.159999 46.256391, -63.160517 46.257192)"
1884431357,1884431405,0,334345328,tertiary,,,Beach Grove Road,False,False,249.05698803619612,,,,,"LINESTRING (-63.159971 46.256344, -63.15983 46.256386, -63.159668 46.256438, -63.159499 46.256488, -63.159115 46.256615, -63.158855 46.256702, -63.158525 46.256812, -63.158336 46.256876, -63.158105 46.25695, -63.157716 46.25708, -63.157685 46.25709, -63.157562 46.257129, -63.157158 46.257258, -63.157035 46.257288)"
1884431357,2100514786,0,334345328,tertiary,,,Beach Grove Road,False,True,90.67675406973142,,,,,"LINESTRING (-63.159971 46.256344, -63.160042 46.25632, -63.160345 46.25622, -63.160745 46.256084, -63.161032 46.255987)"
1884431361,1884431416,0,47338722,tertiary,,,Maypoint Road,False,False,141.20202122094074,,,,,"LINESTRING (-63.168522 46.256437, -63.168769 46.256854, -63.169214 46.257613)"
1884431361,602867559,0,47338722,tertiary,,,Maypoint Road,False,True,281.09591458203573,,,,,"LINESTRING (-63.168522 46.256437, -63.168484 46.256364, -63.16818 46.255845, -63.168072 46.255649, -63.167773 46.255128, -63.167609 46.254841, -63.167504 46.254657, -63.167202 46.25408)"
1884431361,1884431373,0,178064371,residential,,,April Lane,False,True,90.64474535635338,,,,,"LINESTRING (-63.168522 46.256437, -63.168476 46.256448, -63.168204 46.256516, -63.16807 46.256552, -63.167703 46.25665, -63.167419 46.256726)"
1884431367,1884431387,0,178064374,residential,,,Chelsey Circle,False,True,32.68248127701454,,,,,"LINESTRING (-63.165631 46.256574, -63.165573 46.256865)"
1884431367,1884431373,0,178064376,residential,,,Chelsey Circle,False,True,171.23723300731285,,,,,"LINESTRING (-63.165631 46.256574, -63.165702 46.256512, -63.165725 46.256492, -63.16585 46.256414, -63.165999 46.256345, -63.166185 46.256295, -63.166271 46.256286, -63.166406 46.256272, -63.166623 46.256271, -63.166681 46.256276, -63.16678 46.256286, -63.166818 46.256294, -63.166923 46.256319, -63.167089 46.256406, -63.167151 46.256454, -63.167223 46.25651, -63.167246 46.256533, -63.16732 46.256605, -63.167419 46.256726)"
1884431367,1884431379,0,178064382,residential,,,Cottonwood Drive,False,False,47.84159798630665,,,,,"LINESTRING (-63.165631 46.256574, -63.165553 46.256607, -63.165331 46.256702, -63.165077 46.256765)"
1884431373,1884431361,0,178064371,residential,,,April Lane,False,False,90.64474535635338,,,,,"LINESTRING (-63.167419 46.256726, -63.167703 46.25665, -63.16807 46.256552, -63.168204 46.256516, -63.168476 46.256448, -63.168522 46.256437)"
1884431373,1884431412,0,178064375,residential,,,Chelsey Circle,False,True,178.3252320655615,,,,,"LINESTRING (-63.167419 46.256726, -63.167457 46.25683, -63.167461 46.256878, -63.167465 46.256933, -63.167451 46.257046, -63.167419 46.257148, -63.167348 46.25725, -63.167246 46.257332, -63.167204 46.257356, -63.167095 46.257418, -63.166934 46.257491, -63.166876 46.257504, -63.166693 46.257545, -63.166625 46.257552, -63.16653 46.257562, -63.16645 46.257571, -63.166199 46.25755, -63.165965 46.257515)"
